"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:05:22 UTC","G","FS",11,5440736,494612.363636364,802928,72993.4545454545,22681,22681,0.147577092511013,0.147577092511013,0.168178846491158,0.168178846491158
"1987-10-05 11:05:23 UTC","G","FS",11,5500656,500059.636363636,754992,68635.6363636364,NA,22751.1666666667,0.137254901960784,0.137254901960784,0.167954156904958,0.167954156904958
"1987-10-05 11:05:24 UTC","G","FS",11,5392800,490254.545454545,790944,71904,NA,22821.3333333333,0.146666666666667,0.146666666666667,0.167803589953161,0.167803589953161
"1987-10-05 11:05:25 UTC","G","FS",11,5500656,500059.636363636,850864,77351.2727272727,22891.5,22891.5,0.154684095860566,0.154684095860566,0.167709617515332,0.167709617515332
"1987-10-05 11:05:26 UTC","G","FS",11,5440736,494612.363636364,838880,76261.8181818182,NA,22856,0.154185022026432,0.154185022026432,0.167614472766716,0.167614472766716
"1987-10-05 11:05:27 UTC","G","FS",11,5464704,496791.272727273,754992,68635.6363636364,22820.5,22820.5,0.138157894736842,0.138157894736842,0.167407794925451,0.167407794925451
"1987-10-05 11:05:28 UTC","G","FS",11,5452720,495701.818181818,766976,69725.0909090909,NA,22870.75,0.140659340659341,0.140659340659341,0.167221831739144,0.167221831739144
"1987-10-05 11:05:29 UTC","G","FS",11,5428752,493522.909090909,778960,70814.5454545455,22921,22921,0.143487858719647,0.143487858719647,0.167058680708357,0.167058680708357
"1987-10-05 11:05:30 UTC","G","FS",11,5464704,496791.272727273,826896,75172.3636363636,NA,22812.5833333333,0.151315789473684,0.151315789473684,0.166950493557381,0.166950493557381
"1987-10-05 11:05:31 UTC","G","FS",11,5464704,496791.272727273,814912,74082.9090909091,NA,22704.1666666667,0.149122807017544,0.149122807017544,0.166828815614195,0.166828815614195
"1987-10-05 11:05:32 UTC","G","FS",11,5452720,495701.818181818,898800,81709.0909090909,NA,22595.75,0.164835164835165,0.164835164835165,0.166815330181667,0.166815330181667
"1987-10-05 11:05:33 UTC","G","FS",11,5464704,496791.272727273,934752,84977.4545454545,NA,22487.3333333333,0.171052631578947,0.171052631578947,0.166843861669768,0.166843861669768
"1987-10-05 11:05:34 UTC","G","FS",11,5440736,494612.363636364,922768,83888,NA,22378.9166666667,0.169603524229075,0.169603524229075,0.166862238911054,0.166862238911054
"1987-10-05 11:05:35 UTC","G","FS",11,5440736,494612.363636364,790944,71904,22270.5,22270.5,0.145374449339207,0.145374449339207,0.166720093253679,0.166720093253679
"1987-10-05 11:05:36 UTC","G","FS",11,5440736,494612.363636364,802928,72993.4545454545,22350,22350,0.147577092511013,0.147577092511013,0.166594291008048,0.166594291008048
